Availability,Available_Colors_OR_Size,Available_Size,Context_Identifier,Description,Execution_Id,Feed_Code,Price_Currency,Product_Id,Product_Price,Product_Title,Record_Create_By,Record_Create_Date,Site,Source,Source_Country,Type
InStock,,,Home/Art of Living/Bags/Bags for Her,"Mini shoulder bag in cherry red calfskin, gold and cherry red enamel-finish clasp, golden hot stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 160 mm high x 190 mm wide x 70 mm deep. Shoulder and cross-body carry.",,aeid5482,MYR,CRL1002293,9900.00,"Shoulder Bag, Mini, Double C de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/shoulder-bag-mini-double-c-de-cartier-CRL1002293.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Mini Shoulder bag in black calfskin, gold and black enamel-finish clasp, golden hot stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 160 mm high x 190 mm wide x 70 mm deep. Shoulder and cross-body carry.",,aeid5482,MYR,CRL1002289,9900.00,"Shoulder Bag, Mini, Double C de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/shoulder-bag-mini-double-c-de-cartier-CRL1002289.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Nano model shoulder bag in black calfskin, gold and black enamel-finish clasp, golden hot stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 130 mm high x 170 mm wide x 60 mm deep. Shoulder and cross-body carry.",,aeid5482,MYR,CRL1002295,8500.00,"Shoulder Bag, Nano, Double C de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/shoulder-bag-nano-double-c-de-cartier-CRL1002295.html,Malaysia,Bags
OutOfStock,,,Home/Art of Living/Bags/Bags for Her,"Small chain bag in petrol blue calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 6.3” high x 9.3” wide x 4.1” deep. Shoulder and cross-body carry.",,aeid5482,MYR,CRL1002360,13000.00,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/chain-bag-small-panthere-de-cartier-CRL1002360.html,Malaysia,Bags
OutOfStock,,,Home/Art of Living/Bags/Bags for Her,"Mini model bag in black calfskin, golden garland motif, golden hot stamped “Cartier” signature inside. Two inside compartments, a signature pocket with removable mirror. Lining: black calfskin. Dimensions: 230 mm high x 210 mm long x 85 mm deep. Hand and shoulder carry with adjustable and detachable strap.",,aeid5482,MYR,CRL1002172,8500.00,"Top Handle Bag, Mini, Guirlande de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/top-handle-bag-mini-guirlande-de-cartier-CRL1002172.html,Malaysia,Bags
OutOfStock,,,Home/Art of Living/Bags/Bags for Her,"Must de Cartier tote bag in black calfskin, signature Cartier medallion. Interior: Two flat pockets, one zipped pocket and one signature pocket with removable mirror. Fastening system with push buttons. Lining in burgundy lambskin. Dimensions: 285 mm high x 310 mm long x 170 mm deep. Two handles for hand or shoulder carry.",,aeid5482,MYR,CRL1002279,8300.00,"Tote Bag, Must de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/tote-bag-must-de-cartier-CRL1002279.html,Malaysia,Bags
OutOfStock,,,Home/Art of Living/Bags/Bags for Her,"Small handle bag in navy blue calfskin, black enamel and palladium-finish clasp, silver hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 7.1” high x 8.3” wide x 3.5” deep. Hand and cross-body carry.",,aeid5482,MYR,CRL1002373,12600.00,"Small handle bag, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/small-handle-bag-panthere-de-cartier-CRL1002373.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Mini model chain bag in black calfskin, gold and black enamel-finish clasp, golden embossed “Cartier” signature inside. One interior compartment, one flat pocket and one signature pocket. One external flat pocket on the back of the bag. Lining: black lambskin. Removable chain. Dimensions: height 100 mm x width 200 mm x depth 45 mm. Hand and cross-body carry.",,aeid5482,,CRL1002396,,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/chain-bag-mini-panthere-de-cartier-CRL1002396.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Mini chain bag in cherry red calf leather, gold and black enamel-finish clasp, gold-colored ""Cartier"" signature hot stamped on the inside. One interior compartment, one flat pocket and one signature pocket. One external flat pocket on the back of the bag. Lining: black lambskin. Removable chain. Dimensions: height 100 mm x width 200 mm x depth 45 mm. Hand and cross-body carry.",,aeid5482,,CRL1002397,,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/chain-bag-mini-panthere-de-cartier-CRL1002397.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Golden metallic mini chain bag in black calfskin, golden and black enamel-finish clasp, golden hot-stamped “Cartier” signature on the inside. One interior compartment, one flat pocket and one signature pocket. One external flat pocket on the back of the bag. Lining: black lambskin. Removable chain. Dimensions: height 100 mm x width 200 mm x depth 45 mm. Hand and cross-body carry.",,aeid5482,,CRL1002382,,"Mini chain bag, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/mini-chain-bag-panthere-de-cartier-CRL1002382.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Black sequined mini chain bag on a recycled ECONYL® nylon base, palladium and black enamel-finish clasp, silver ""Cartier"" signature hot stamped on the inside. One interior compartment, one flat pocket and one signature pocket. One external flat pocket on the back of the bag. Lining: recycled ECONYL® nylon. Removable chain. Dimensions: height 100 mm x width 200 mm x depth 45 mm. Hand and cross-body carry.",,aeid5482,,CRL1002383,,"Mini chain bag, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/mini-chain-bag-panthere-de-cartier-CRL1002383.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Him,"Must de Cartier briefcase with three gussets in tan calfskin. Palladium-finish metal parts. Interior: brown fabric lining, one flat laptop compartment, one zipped pocket, two smartphone pockets, one pen loop. Dimensions: 400 mm high x 300 mm wide x 70 mm deep. Hand carry.",,aeid5482,MYR,CRL1002263,14600.00,"Briefcase, Must de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-him/briefcase-must-de-cartier-CRL1002263.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Small handle bag in black calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,MYR,CRL1002323,12600.00,"Top handle bag small model, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/top-handle-bag-small-model-panthere-de-cartier-CRL1002323.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Small chain bag in navy blue calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 6.3” high x 9.3” wide x 4.1” deep. Shoulder and cross-body carry.",,aeid5482,MYR,CRL1002354,13000.00,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/chain-bag-small-panthere-de-cartier-CRL1002354.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Small chain bag in cream white calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 6.3” high x 9.3” wide x 4.1” deep. Shoulder and cross-body carry.",,aeid5482,MYR,CRL1002358,13000.00,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/chain-bag-small-panthere-de-cartier-CRL1002358.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Small chain bag in black calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 6.3” high x 9.3” wide x 4.1” deep. Shoulder and cross-body carry.",,aeid5482,MYR,CRL1002352,13000.00,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/chain-bag-small-panthere-de-cartier-CRL1002352.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Small chain bag in red calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 6.3” high x 9.3” wide x 4.1” deep. Shoulder and cross-body carry.",,aeid5482,MYR,CRL1002356,13000.00,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/chain-bag-small-panthere-de-cartier-CRL1002356.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Small handle bag in gray calfskin, golden and black enamel-finish clasp, golden hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 7.1” high x 8.3” wide x 3.5” deep. Hand and cross-body carry.",,aeid5482,MYR,CRL1002375,12600.00,"Small handle bag, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/small-handle-bag-panthere-de-cartier-CRL1002375.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Small handle bag in beige calfskin, black enamel and palladium-finish clasp, silver hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 7.1” high x 8.3” wide x 3.5” deep. Hand and cross-body carry.",,aeid5482,MYR,CRL1002391,12600.00,"Small handle bag, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/small-handle-bag-panthere-de-cartier-CRL1002391.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Small chain bag in beige calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 6.3” high x 9.3” wide x 4.1” deep. Shoulder and cross-body carry.",,aeid5482,MYR,CRL1002389,13000.00,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/chain-bag-small-panthere-de-cartier-CRL1002389.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Mini chain bag in red calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 5.5” high x 7.9” wide x 3.3” deep. Shoulder and cross-body carry.",,aeid5482,MYR,CRL1002357,11800.00,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/chain-bag-mini-panthere-de-cartier-CRL1002357.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Small chain bag in dark green calfskin, gold and dark green enamel-finish clasp, golden hot-stamped “Cartier” signature inside. One interior compartment, one zipped pocket, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 150 mm high x 240 mm wide x 50 mm deep. Shoulder and cross-body carry.",,aeid5482,MYR,CRL1002368,11800.00,"Chain bag small model, Double C de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/chain-bag-small-model-double-c-de-cartier-CRL1002368.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Mini chain bag in navy blue calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 5.5” high x 7.9” wide x 3.3” deep. Shoulder and cross-body carry.",,aeid5482,MYR,CRL1002355,11800.00,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/chain-bag-mini-panthere-de-cartier-CRL1002355.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Mini chain bag in petrol blue calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 5.5” high x 7.9” wide x 3.3” deep. Shoulder and cross-body carry.",,aeid5482,MYR,CRL1002361,11800.00,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/chain-bag-mini-panthere-de-cartier-CRL1002361.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Mini chain bag in black calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 5.5” high x 7.9” wide x 3.3” deep. Shoulder and cross-body carry.",,aeid5482,MYR,CRL1002353,11800.00,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/chain-bag-mini-panthere-de-cartier-CRL1002353.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Mini chain bag in cream white calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 5.5” high x 7.9” wide x 3.3” deep. Shoulder and cross-body carry.",,aeid5482,MYR,CRL1002359,11800.00,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/chain-bag-mini-panthere-de-cartier-CRL1002359.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Small handle bag in cherry red calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,MYR,CRL1002324,12600.00,"Top handle bag small model, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/top-handle-bag-small-model-panthere-de-cartier-CRL1002324.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Mini chain bag in pale yellow calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 5.5” high x 7.9” wide x 3.3” deep. Shoulder and cross-body carry.",,aeid5482,MYR,CRL1002362,11800.00,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/chain-bag-mini-panthere-de-cartier-CRL1002362.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Mini chain bag in beige calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 5.5” high x 7.9” wide x 3.3” deep. Shoulder and cross-body carry.",,aeid5482,MYR,CRL1002390,11800.00,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/chain-bag-mini-panthere-de-cartier-CRL1002390.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Mini model handle bag in black calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,MYR,CRL1002325,10900.00,"Top handle bag mini model, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/top-handle-bag-mini-model-panthere-de-cartier-CRL1002325.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Mini model handle bag in pale pink calfskin, palladium and black enamel-finish clasp, silver embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,MYR,CRL1002328,10900.00,"Top handle bag mini model, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/top-handle-bag-mini-model-panthere-de-cartier-CRL1002328.html,Malaysia,Bags
InStock,,,Home/Art of Living/Bags/Bags for Her,"Mini model handle bag in dark green calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,MYR,CRL1002327,10900.00,"Top handle bag mini model, Panthère de Cartier",aeid5482_cartier,2022-11-03 19:06:05.705031,https://www.cartier.com,https://www.cartier.com/en-my/art-of-living/bags/bags-for-her/top-handle-bag-mini-model-panthere-de-cartier-CRL1002327.html,Malaysia,Bags
