Availability,Available_Colors_OR_Size,Available_Size,Context_Identifier,Description,Execution_Id,Feed_Code,Price_Currency,Product_Id,Product_Price,Product_Title,Record_Create_By,Record_Create_Date,Site,Source,Source_Country,Type
,,,,"Orologio Santos-Dumont, edizione limitata e numerata di 150 esemplari, modello grande, movimento meccanico di Manifattura a carica manuale, calibro 430 MC. Cassa in platino 950/1000, decoro in lacca bordeaux, corona ornata di un rubino taglio cabochon, quadrante argentato, numeri romani, lancette a forma di gladio d’acciaio, vetro zaffiro. Fondocassa dell’orologio con incisione raffigurante la firma autografa di Alberto Santos-Dumont. Cinturino in alligatore bordeaux, fibbia ardiglione in platino 950/1000. Dimensioni della cassa: 43,5 mm x 31,4 mm, spessore: 7,3 mm. Impermeabile fino a 30 metri.",,,CHF,WGSA0053,18.000,Orologio Santos-Dumont,,,,https://www.cartier.com/it-ch/orologio-santos-dumont_cod1647597301962987.html,,
,,,,"Orologio Santos-Dumont, edizione limitata e numerata di 250 esemplari, modello grande, movimento meccanico di Manifattura a carica manuale, calibro 430 MC. Cassa in oro rosa 750/1000, decoro in lacca beige, corona ornata di uno zaffiro taglio cabochon, quadrante beige, numeri romani, lancette a forma di gladio d’acciaio color oro rosa, vetro zaffiro. Fondocassa dell’orologio con incisione raffigurante la firma autografa di Alberto Santos-Dumont. Cinturino in alligatore verde scuro, fibbia ardiglione in oro rosa 750/1000. Dimensioni della cassa: 43,5 mm x 31,4 mm, spessore: 7,3 mm. Impermeabile fino a 30 metri.",,,CHF,WGSA0054,13.500,Orologio Santos-Dumont,,,,https://www.cartier.com/it-ch/orologio-santos-dumont_cod1647597301962990.html,,
Aggiungi alla Shopping Bag,,,,"Orologio Santos, modello medio, movimento meccanico a carica automatica, calibro 1847 MC. Cassa in acciaio, lunetta in acciaio ornata di 206 diamanti taglio brillante (0,64 carati). Corona ettagonale ornata di uno spinello sintetico sfaccettato, quadrante blu sfumato, lancette a forma di gladio in acciaio, vetro zaffiro. Bracciale in acciaio con sistema di regolazione della misura SmartLink. Secondo cinturino d’alligatore, fibbia pieghevole intercambiabile in acciaio. Entrambi i cinturini sono dotati del sistema d’intercambiabilità QuickSwitch. Larghezza della cassa 35,1 mm, spessore 8,83 mm. Impermeabile fino a 100 metri.",,,CHF,W4SA0006,11.900,Orologio Santos de Cartier,,,,https://www.cartier.com/it-ch/orologio-santos-de-cartier_cod32027475399767407.html,,
Aggiungi alla Shopping Bag,,,,"Occhiali da sole Pasha de Cartier in titanio finitura platino lucida, forma rotonda e lenti blu. Dimensioni delle lenti 58 mm, del ponte 20, delle aste 145 mm.",,,CHF,ESW00542,1.615,Occhiali da sole Pasha de Cartier,,,,https://www.cartier.com/it-ch/occhiali-da-sole-pasha-de-cartier_cod2204324140344139.html,,
Aggiungi alla Shopping Bag,,,,"Un legno di Oud senza artifici, la cui nudità e purezza celebrano l’essenza stessa della materia svelata in tutta la sua raffinata bellezza.  INGREDIENTI: ALCOHOL, PARFUM (FRAGRANCE), AQUA (WATER), ETHYLHEXYL METHOXYCINNAMATE, ETHYLHEXYL SALICYLATE, BUTYL METHOXYDIBENZOYLMETHANE, COUMARIN, BHT, LINALOOL, EUGENOL, CITRONELLOL, GERANIOL, BENZYL BENZOATE, LIMONENE, ISOEUGENOL, CITRAL.",,,,FV075010,,Les Heures Voyageuses Oud & Oud Profumo 75 ml,,,,https://www.cartier.com/it-ch/les-heures-voyageuses-oud-oud-profumo-75-ml_cod25372685655520786.html,,
Aggiungi alla Shopping Bag,,,,"Corri in giardino, cogli il rosmarino… Voglia di filastrocche, della semplicità gaia degli aromi selvatici. Piante sapienti, balsamo per il corpo e per lo spirito, infusioni d’animo e di gioia. Lentisco, un toccasana per la malinconia. TIMO, ricetta d’erborista, segreto officinale, vertigine amara, verde follia. Verbena, un poco dispettosa: rinascita, bontà, serenità. ASSENZIO, benessere e ispirazione. Lavanda, dalle virtù rasserenanti. NOTE DI MANDORLA… Fiorin fiorello, l’amore è bello… INGREDIENTI: ALCOHOL, PARFUM (FRAGRANCE), AQUA (WATER), LINALOOL, LIMONENE, BUTYL METHOXYDIBENZOYLMETHANE, ETHYLHEXYL METHOXYCINNAMATE, ETHYLHEXYL SALICYLATE, BENZYL BENZOATE, GERANIOL, CITRAL, BHT, CITRONELLOL.",,,,FC075009,,Les Heures de Parfum L’Heure Vertueuse Eau de Toilette 75 ml,,,,https://www.cartier.com/it-ch/les-heures-de-parfum-l-heure-vertueuse-eau-de-toilette-75-ml_cod25372685655520671.html,,
,,,,"Collana Clash de Cartier, modello grande flessibile, oro rosa 750/1000, onice, diamanti.",,,,N7424459,,Collana Clash de Cartier,,,,https://www.cartier.com/it-ch/collana-clash-de-cartier_cod1647597288990244.html,,
,,,,"Bracciale Clash de Cartier, modello grande, oro bianco rodiato 750/1000, perle di Tahiti, onice, diamanti.",,,,N6719417,,Bracciale Clash de Cartier,,,,https://www.cartier.com/it-ch/bracciale-clash-de-cartier_cod25185454456929183.html,,
,,,,"Bracciale Clash de Cartier, modello XL, oro rosa 750/1000, amazzonite.",,,,N6718417,,Bracciale Clash de Cartier Modello XL,,,,https://www.cartier.com/it-ch/bracciale-clash-de-cartier-modello-xl_cod560971903762941.html,,
Aggiungi alla Shopping Bag,,,,"L’orizzonte si diradava, lasciando spazio a sogni di fuga. Alba o crepuscolo? Un istante dall’aroma di erba medica e terra promessa. Un sussulto intimo d’estate. Magnolia, BERGAMOTTO. Un’occasione da cogliere al volo, come si salta al collo della vita,  NOTE di CRINIERA. E la corsa ebbe inizio. Insieme, affrontavano le sfide. Vetiver, in un corpo a corpo. MATÉ, dalla chioma lucente. Complici del proprio rapimento, briganti romanzati di un amore a briglia sciolta. Note muschiate. Cavalcata al galoppo.  Altera e imperiosa, L’HEURE FOUGUEUSE precipitava verso la libertà. Lavanda. Nell’aroma caldo del fieno battuto dalla tempesta. CUMARINA, muschio di quercia. INGREDIENTI: ALCOHOL, PARFUM (FRAGRANCE), AQUA (WATER), ALPHA-ISOMETHYL IONONE, LINALOOL, LIMONENE, BENZYL ALCOHOL, GERANIOL, ETHYLHEXYL METHOXYCINNAMATE, CITRAL, ETHYLHEXYL SALICYLATE, BUTYL METHOXYDIBENZOYLMETHANE, FARNESOL, BHT, EVERNIA PRUNASTRI (OAKMOSS) EXTRACT, COUMARIN, EUGENOL.",,,,FC075010,,Les Heures de Parfum L’Heure Fougueuse Eau de Toilette 75 ml,,,,https://www.cartier.com/it-ch/les-heures-de-parfum-l-heure-fougueuse-eau-de-toilette-75-ml_cod25372685655520674.html,,
Aggiungi alla Shopping Bag,,,,"Cartier unisce il legno di Oud e l’ambra, lotta creativa tra due grandi leggende olfattive dell’Oriente. Le loro forze creano un equilibrio perfetto in un accordo olfattivo.  INGREDIENTI: ALCOHOL, PARFUM (FRAGRANCE), AQUA (WATER), LINALOOL, FARNESOL, LIMONENE, CITRONELLOL, GERANIOL, EUGENOL, BENZYL BENZOATE, ISOEUGENOL, BENZYL SALICYLATE, CITRAL",,,,FV075014,,Les Heures Voyageuses Oud & Ambre Profumo 75 ml,,,,https://www.cartier.com/it-ch/les-heures-voyageuses-oud-ambre-profumo-75-ml_cod25372685655520790.html,,
Aggiungi alla Shopping Bag,,,,"Voleva il rosso, per il rosa dell’emozione, per il carminio di labbra morse. Polpa di fragola, fiore all’occhiello senza pari né emuli. Avvicinarlo, sfiorarlo, turbarlo, senza drappi, senza pudori, velata appena di una sensualità ribelle e vaporosa. CREMA DI MARRONI. Niente più paure, solo una cadenza danzante, nell’aura di un velluto di scena. Note iridate, quando il corpo guida la luce. La mia spalla, guarda, è lei il velluto. NOTE DI GAROFANO, la schiena si inarca, ondeggia, evapora, poi torna, più intensa che mai. Le gambe giocano, con smorfie sdegnose. Sai dire di no alla mia schiena? Al mio collo? Alle mie reni? Sono io, guarda, la tua amante svelata, l’HEURE CONVOITÉE, la danzatrice cipriata, nuda sotto l’organza, i cui rossori nascosti ridono e volteggiano. Note rosa-rosso. NOTE VERDI FRESCHE. E se ti dessi del Lei, giusto il tempo dello spettacolo? Se fossi per un attimo come Juliette Gréco? “Déshabillez-moi”, diceva, si ricorda? Mi svesta. Ma non troppo presto, non troppo in fretta. Sappia prima desiderarmi, sappia prima sedurmi...   “Déshabillez-moi”, testo di Robert Nyel, musica di Gaby Verlor INGREDIENTI: ALCOHOL, PARFUM (FRAGRANCE), AQUA (WATER), EUGENOL, BUTYL METHOXYDIBENZOYLMETHANE, ETHYLHEXYL METHOXYCINNAMATE, ALPHA-ISOMETHYL IONONE, ETHYLHEXYL SALICYLATE, BENZYL BENZOATE, BENZYL SALICYLATE, CITRONELLOL, LINALOOL, GERANIOL, ISOEUGENOL, BENZYL ALCOHOL, FARNESOL, LIMONENE, CITRAL, BHT.",,,,FC075008,,Les Heures de Parfum L’Heure Convoitée Eau de Parfum 75 ml,,,,https://www.cartier.com/it-ch/les-heures-de-parfum-l-heure-convoitee-eau-de-parfum-75-ml_cod25372685655520669.html,,
Aggiungi alla Shopping Bag,,,,"Non sottrarsi alla voglia, non rifiutare nulla di questa segreta voluttà. Note ambrate. Irragionevole, è vero. Colpa della sua pelle, d’oro e di seta. SANDALO, velluto soleggiato, dolce, splendido, caldo. Tolù, ne immagino il gusto. Proibito, ossessionante. Non sottrarsi alle voglie, abbandonarsi all’aura magnetica. NOTE MUSCHIATE, il soffio sottile dell’HEURE DÉFENDUE. Soccombere alla sua tentazione dolce e sorda. Patchouli. Sortilegi ed ebbrezze. VANIGLIA. Dolci di nero assoluto, cacao amaro. INGREDIENTI: ALCOHOL, PARFUM (FRAGRANCE), AQUA (WATER), ALPHA-ISOMETHYL IONONE, ETHYLHEXYL METHOXYCINNAMATE, FARNESOL, BENZYL ALCOHOL, ETHYLHEXYL SALICYLATE, BUTYL METHOXYDIBENZOYLMETHANE, BENZYL BENZOATE, BHT, CITRONELLOL, LINALOOL, CINNAMAL, BENZYL CINNAMATE, GERANIOL, LIMONENE, EUGENOL.",,,,FC075012,,Les Heures de Parfum L’Heure Défendue Eau de Parfum 75 ml,,,,https://www.cartier.com/it-ch/les-heures-de-parfum-l-heure-defendue-eau-de-parfum-75-ml_cod25372685655520677.html,,
Aggiungi alla Shopping Bag,,,,"Un istante come un fremito di energia, ad alta tensione. Limone, LIME. L’imprevisto dettava legge. La partenza era prossima. Il mondo, fuori, correva. L’ora in cui tutto si accende, neon di voglie e di consumo. Non vietarsi nulla, inebriarsi di note acidule, palpare il vibrato della strada, correre sul selciato, impresa selvaggia e sfrontata. E brindare alla vita, note di gin, alla notte che scende, alle feste vere, a quelle che inventeremo, ebbrezza dopo ebbrezza. È tempo di sprazzi. ALDEIDI, la felicità dà il là. È tempo di effervescenza, di fantasie, di brividi di vitalità. L’HEURE BRILLANTE: una goccia, piccante. INGREDIENTI: ALCOHOL, AQUA (WATER), PARFUM (FRAGRANCE), LIMONENE, BENZYL BENZOATE, LINALOOL, CITRAL, ALPHA-ISOMETHYL IONONE, ETHYLHEXYL METHOXYCINNAMATE, GERANIOL, ETHYLHEXYL SALICYLATE, BUTYL METHOXYDIBENZOYLMETHANE, BHT, CITRONELLOL.",,,,FC075011,,Les Heures de Parfum L’Heure Brillante Eau de Toilette 75 ml,,,,https://www.cartier.com/it-ch/les-heures-de-parfum-l-heure-brillante-eau-de-toilette-75-ml_cod25372685655520675.html,,
,,,,"Orologio Santos, scheletrato, modello grande, movimento meccanico di Manifattura a carica manuale 9611 MC.  Cassa in acciaio con rivestimento in ADLC nero, corona ettagonale ornata di uno spinello grigio, lancette a forma di gladio d’acciaio grigio, vetro e fondocassa in vetro zaffiro. Bracciale in acciaio con sistema di regolazione della misura “SmartLink”. Secondo cinturino in alligatore grigio, fibbia pieghevole intercambiabile in acciaio. Entrambi i cinturini sono dotati del sistema d’intercambiabilità “QuickSwitch”. Ore, minuti con ponti scheletrati a forma di numeri romani laccati grigio. Movimento costituito da 138 componenti, tra cui 20 rubini.   Dimensioni: 28 mm x 28 mm, spessore: 3,97 mm, bilanciere a: 28.800 alternanze/ora, riserva di carica di circa 70 ore.  Larghezza della cassa: 39,8 mm, spessore: 9,08 mm. Impermeabile fino a 100 metri",,,CHF,WHSA0027,28.300,Orologio Santos de Cartier,,,,https://www.cartier.com/it-ch/orologio-santos-de-cartier_cod1647597296541195.html,,
Aggiungi alla Shopping Bag,,,,"Orologio Ballon Bleu de Cartier, 33 mm. Movimento meccanico a carica automatica. Cassa in oro rosa 750/1000 e corona scanalata ornata di uno zaffiro cabochon. Quadrante lavorazione flinqué a 12 zone, effetto soleil argentato laccato, ornato di 11 diamanti taglio brillante (0,05 carati). Lancette a forma di gladio d’acciaio azzurrato. Vetro zaffiro. Cinturino d’alligatore viola brillante, fibbia ardiglione 14 mm in oro rosa 750/1000. Spessore 10,16 mm. Impermeabile fino a 30 metri.",,,CHF,WE902063,13.900,Orologio Ballon Bleu de Cartier,,,,https://www.cartier.com/it-ch/orologio-ballon-bleu-de-cartier_cod44733502651450832.html,,
,,,,"Orologio Ballon Bleu de Cartier, 33 mm. Movimento meccanico a carica automatica. Cassa in oro giallo 750/1000 ornata di 47 diamanti taglio brillante (0,68 carati). Corona scanalata ornata di uno zaffiro cabochon. Quadrante effetto soleil argentato. Lancette a forma di gladio d’acciaio azzurrato. Vetro zaffiro. Bracciale intercambiabile in oro giallo 750/1000. Spessore 10,16 mm. Impermeabile fino a 30 metri.",,,CHF,WJBB0069,29.500,Orologio Ballon Bleu de Cartier,,,,https://www.cartier.com/it-ch/orologio-ballon-bleu-de-cartier_cod2009602992598.html,,
Aggiungi alla Shopping Bag,,,,"Orologio Ballon Bleu de Cartier, 36 mm. Movimento meccanico a carica automatica. Cassa in oro rosa 750/1000 e corona scanalata in oro rosa 750/1000 ornata di uno zaffiro cabochon. Quadrante argentato guilloché. Lancette a forma di gladio d’acciaio azzurrato. Vetro zaffiro. Bracciale intercambiabile in oro rosa 750/1000. Spessore 12,1 mm. Impermeabile fino a 30 metri.",,,CHF,WGBB0043,28.800,Orologio Ballon Bleu de Cartier,,,,https://www.cartier.com/it-ch/orologio-ballon-bleu-de-cartier_cod2009602992543.html,,
,,,,"Orologio Ballon Bleu de Cartier, 33 mm. Movimento meccanico a carica automatica. Cassa in oro giallo 750/1000 e corona scanalata in oro giallo 750/1000 ornata di uno zaffiro cabochon. Quadrante argentato guilloché. Lancette a forma di gladio d’acciaio azzurrato. Vetro zaffiro. Bracciale intercambiabile in oro giallo 750/1000. Spessore 10,16 mm. Impermeabile fino a 30 metri.",,,CHF,WGBB0045,23.400,Orologio Ballon Bleu de Cartier,,,,https://www.cartier.com/it-ch/orologio-ballon-bleu-de-cartier_cod2009602992545.html,,
Aggiungi alla Shopping Bag,,,,Penna a sfera Santos de Cartier motivo C di Cartier in metallo finitura palladio. Lunghezza 125 mm.,,,CHF,OP000142,320,Penna a sfera Santos de Cartier,,,,https://www.cartier.com/it-ch/penna-a-sfera-santos-de-cartier_cod2204324140344170.html,,
Aggiungi alla Shopping Bag,,,,"Occhiali da sole Santos de Cartier in metallo finitura platino lucida e spazzolata, forma pilota e lenti grigie. Dimensioni delle lenti 60 mm, del ponte 17 mm, delle aste 140 mm.",,,CHF,ESW00431,1.100,Occhiali da sole Santos de Cartier,,,,https://www.cartier.com/it-ch/occhiali-da-sole-santos-de-cartier_cod25458910981616528.html,,
Aggiungi alla Shopping Bag,,,,"Refill in vetro da 30 ml che si inseriscono con un magnete all’interno delle custodie dei Nécessaires à Parfum. Un’infinita possibilità di combinazioni che permettono di cambiare profumo in ogni momento e ogni giorno, a seconda di ciò che si desidera. Da scegliere all’interno di una raccolta di fragranze.  La Panthère Eau de Toilette 2 x 30 ml: Per svelare il lato felino e sedurre con delicatezza. Un soffio luminoso di fiori bianchi aleggia su La Panthère, un iconico profumo fiorito e selvaggio trasformato in una fragranza fiorita e fresca nella nuova Eau de Toilette. La gardenia delicata e il muschio cristallino si incontrano in una creazione vaporosa intrisa di grazia felina, firmata Mathilde Laurent, Naso Parfumeur della Maison Cartier.  INGREDIENTI: ALCOHOL, AQUA (WATER), PARFUM (FRAGRANCE), BENZYL BENZOATE, LINALOOL, ETHYLHEXYL METHOXYCINNAMATE, LIMONENE, ALPHA-ISOMETHYL IONONE, ETHYLHEXYL SALICYLATE, BUTYL METHOXYDIBENZOYLMETHANE, BHT, GERANIOL, EVERNIA PRUNASTRI (OAKMOSS) EXTRACT, ISOEUGENOL, BENZYL SALICYLATE, CITRAL, BENZYL ALCOHOL, CI 14700 (RED N°4), CI 19140 (YELLOW N°5).",,,CHF,FH030094,98,Les Nécessaires à Parfum  La Panthère Eau de Toilette Set Refill 2 x 30 ml,,,,https://www.cartier.com/it-ch/les-necessaires-a-parfum-la-panthere-eau-de-toilette-set-refill-2-x-30-ml_cod34344356236971831.html,,
Aggiungi alla Shopping Bag,,,,"Refill in vetro da 30 ml che si inseriscono con un magnete all’interno delle custodie dei Nécessaires à Parfum. Un’infinita possibilità di combinazioni che permettono di cambiare profumo in ogni momento e ogni giorno, a seconda di ciò che si desidera. Da scegliere all’interno di una raccolta di fragranze.  Eau de Parfum L’Envol 2 x 30 ml: Fragranza eterea e boisé, l’Eau de Parfum L’Envol de Cartier invita a spingersi oltre i propri limiti. Un nettare dalle note mielate di legno di Gaiac, esaltato da un muschio vaporoso. Il formato da 100 ml è ricaricabile, grazie all’ampolla che si estrae dalla cupola di vetro.  INGREDIENTI: ALCOHOL, PARFUM (FRAGRANCE), AQUA (WATER), LIMONENE, ETHYLHEXYL METHOXYCINNAMATE, ALPHA-ISOMETHYL IONONE, LINALOOL, ETHYLHEXYL SALICYLATE, BUTYL METHOXYDIBENZOYLMETHANE, COUMARIN, DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, BENZYL BENZOATE, BHT, FARNESOL, ISOEUGENOL, CITRAL, GERANIOL, CI 15985 (YELLOW N°6), CI 19140 (YELLOW N°5), CI 14700 (RED N°4).",,,CHF,FH030024,98,Les Nécessaires à Parfum Eau de Parfum L'Envol Set Refill 2 x 30 ml,,,,https://www.cartier.com/it-ch/les-necessaires-a-parfum-eau-de-parfum-l-envol-set-refill-2-x-30-ml_cod42247633209267035.html,,
